"Time","upf=upf-1:loc=1:dnn=1:dscp0","upf=upf-2:loc=1:dnn=1:dscp0","upf=upf-3:loc=1:dnn=1:dscp0","upf=upf-4:loc=1:dnn=1:dscp0","upf=upf-1:loc=2:dnn=1:dscp0","upf=upf-2:loc=2:dnn=1:dscp0","upf=upf-3:loc=2:dnn=1:dscp0","upf=upf-4:loc=2:dnn=1:dscp0","upf=upf-1:loc=3:dnn=1:dscp0","upf=upf-2:loc=3:dnn=1:dscp0","upf=upf-3:loc=3:dnn=1:dscp0","upf=upf-4:loc=3:dnn=1:dscp0","upf=upf-1:loc=4:dnn=1:dscp0","upf=upf-2:loc=4:dnn=1:dscp0","upf=upf-3:loc=4:dnn=1:dscp0","upf=upf-4:loc=4:dnn=1:dscp0","upf=upf-1:loc=1:dnn=2:dscp0","upf=upf-2:loc=1:dnn=2:dscp0","upf=upf-3:loc=1:dnn=2:dscp0","upf=upf-4:loc=1:dnn=2:dscp0","upf=upf-1:loc=2:dnn=2:dscp0","upf=upf-2:loc=2:dnn=2:dscp0","upf=upf-3:loc=2:dnn=2:dscp0","upf=upf-4:loc=2:dnn=2:dscp0","upf=upf-1:loc=3:dnn=2:dscp0","upf=upf-2:loc=3:dnn=2:dscp0","upf=upf-3:loc=3:dnn=2:dscp0","upf=upf-4:loc=3:dnn=2:dscp0","upf=upf-1:loc=4:dnn=2:dscp0","upf=upf-2:loc=4:dnn=2:dscp0","upf=upf-3:loc=4:dnn=2:dscp0","upf=upf-4:loc=4:dnn=2:dscp0"
2026-08-20 19:39:00,0 p/s,0 p/s,0 p/s,0 p/s,62.8 p/s,0 p/s,0 p/s,10.5 kp/s,6.58 kp/s,4.03 kp/s,0 p/s,0 p/s,5.20 kp/s,2.05 kp/s,65.7 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,168 p/s,0 p/s,0 p/s,25.4 kp/s,28.5 kp/s,3.09 kp/s,0 p/s,0 p/s,4.04 kp/s,22.0 kp/s,499 p/s,0 p/s
2026-08-20 19:39:20,0 p/s,0 p/s,0 p/s,0 p/s,64.1 p/s,0 p/s,0 p/s,10.6 kp/s,6.63 kp/s,4.07 kp/s,0 p/s,0 p/s,5.26 kp/s,2.06 kp/s,66.5 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,171 p/s,0 p/s,0 p/s,25.4 kp/s,28.5 kp/s,3.08 kp/s,0 p/s,0 p/s,4.03 kp/s,22.0 kp/s,495 p/s,0 p/s
2026-08-20 19:39:40,0 p/s,0 p/s,0 p/s,0 p/s,62 p/s,0 p/s,0 p/s,10.5 kp/s,6.59 kp/s,4.04 kp/s,0 p/s,0 p/s,5.24 kp/s,2.05 kp/s,66.7 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,173 p/s,0 p/s,0 p/s,25.3 kp/s,28.3 kp/s,3.07 kp/s,0 p/s,0 p/s,4.02 kp/s,21.9 kp/s,489 p/s,0 p/s
2026-08-20 19:40:00,0 p/s,0 p/s,0 p/s,0 p/s,63.6 p/s,0 p/s,0 p/s,10.8 kp/s,6.78 kp/s,4.15 kp/s,0 p/s,0 p/s,5.36 kp/s,2.10 kp/s,68.1 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,172 p/s,0 p/s,0 p/s,25.5 kp/s,28.6 kp/s,3.10 kp/s,0 p/s,0 p/s,4.05 kp/s,22.0 kp/s,491 p/s,0 p/s
2026-08-20 19:40:20,0 p/s,0 p/s,0 p/s,0 p/s,62.7 p/s,0 p/s,0 p/s,10.6 kp/s,6.68 kp/s,4.11 kp/s,0 p/s,0 p/s,5.29 kp/s,2.07 kp/s,66.8 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,176 p/s,0 p/s,0 p/s,25.6 kp/s,28.8 kp/s,3.12 kp/s,0 p/s,0 p/s,4.08 kp/s,22.2 kp/s,495 p/s,0 p/s
2026-08-20 19:40:40,0 p/s,0 p/s,0 p/s,0 p/s,63.1 p/s,0 p/s,0 p/s,10.7 kp/s,6.72 kp/s,4.11 kp/s,0 p/s,0 p/s,5.34 kp/s,2.08 kp/s,68.1 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,175 p/s,0 p/s,0 p/s,25.4 kp/s,28.6 kp/s,3.09 kp/s,0 p/s,0 p/s,4.05 kp/s,22.0 kp/s,489 p/s,0 p/s
2026-08-20 19:41:00,0 p/s,0 p/s,0 p/s,0 p/s,62.9 p/s,0 p/s,0 p/s,10.7 kp/s,6.73 kp/s,4.13 kp/s,0 p/s,0 p/s,5.36 kp/s,2.09 kp/s,67.5 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,175 p/s,0 p/s,0 p/s,25.4 kp/s,28.5 kp/s,3.09 kp/s,0 p/s,0 p/s,4.04 kp/s,22.0 kp/s,489 p/s,0 p/s
2026-08-20 19:41:20,0 p/s,0 p/s,0 p/s,0 p/s,63.3 p/s,0 p/s,0 p/s,10.7 kp/s,6.75 kp/s,4.16 kp/s,0 p/s,0 p/s,5.36 kp/s,2.09 kp/s,68.4 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,173 p/s,0 p/s,0 p/s,25.1 kp/s,28.2 kp/s,3.05 kp/s,0 p/s,0 p/s,3.99 kp/s,21.7 kp/s,483 p/s,0 p/s
2026-08-20 19:41:40,0 p/s,0 p/s,0 p/s,0 p/s,61.9 p/s,0 p/s,0 p/s,10.6 kp/s,6.66 kp/s,4.07 kp/s,0 p/s,0 p/s,5.29 kp/s,2.07 kp/s,67.1 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,173 p/s,0 p/s,0 p/s,24.9 kp/s,27.9 kp/s,3.03 kp/s,0 p/s,0 p/s,3.95 kp/s,21.5 kp/s,477 p/s,0 p/s
2026-08-20 19:42:00,0 p/s,0 p/s,0 p/s,0 p/s,62.3 p/s,0 p/s,0 p/s,10.8 kp/s,6.76 kp/s,4.15 kp/s,0 p/s,0 p/s,5.39 kp/s,2.10 kp/s,69.5 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,177 p/s,0 p/s,0 p/s,25.1 kp/s,28.1 kp/s,3.05 kp/s,0 p/s,0 p/s,3.99 kp/s,21.7 kp/s,480 p/s,0 p/s
2026-08-20 19:42:20,0 p/s,0 p/s,0 p/s,0 p/s,61.7 p/s,0 p/s,0 p/s,10.5 kp/s,6.59 kp/s,4.04 kp/s,0 p/s,0 p/s,5.24 kp/s,2.05 kp/s,66.9 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,175 p/s,0 p/s,0 p/s,25.5 kp/s,28.6 kp/s,3.11 kp/s,0 p/s,0 p/s,4.06 kp/s,22.1 kp/s,492 p/s,0 p/s
2026-08-20 19:42:40,0 p/s,0 p/s,0 p/s,0 p/s,62 p/s,0 p/s,0 p/s,10.6 kp/s,6.68 kp/s,4.08 kp/s,0 p/s,0 p/s,5.28 kp/s,2.06 kp/s,67.3 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,169 p/s,0 p/s,0 p/s,24.9 kp/s,27.9 kp/s,3.03 kp/s,0 p/s,0 p/s,3.95 kp/s,21.5 kp/s,482 p/s,0 p/s
2026-08-20 19:43:00,0 p/s,0 p/s,0 p/s,0 p/s,62.1 p/s,0 p/s,0 p/s,10.6 kp/s,6.67 kp/s,4.06 kp/s,0 p/s,0 p/s,5.30 kp/s,2.07 kp/s,68.1 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,172 p/s,0 p/s,0 p/s,25.2 kp/s,28.3 kp/s,3.06 kp/s,0 p/s,0 p/s,4.01 kp/s,21.8 kp/s,487 p/s,0 p/s
2026-08-20 19:43:20,0 p/s,0 p/s,0 p/s,0 p/s,62.3 p/s,0 p/s,0 p/s,10.6 kp/s,6.71 kp/s,4.09 kp/s,0 p/s,0 p/s,5.30 kp/s,2.07 kp/s,67.3 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,176 p/s,0 p/s,0 p/s,25.5 kp/s,28.6 kp/s,3.10 kp/s,0 p/s,0 p/s,4.05 kp/s,22.1 kp/s,490 p/s,0 p/s
2026-08-20 19:43:40,0 p/s,0 p/s,0 p/s,0 p/s,61.6 p/s,0 p/s,0 p/s,10.7 kp/s,6.73 kp/s,4.09 kp/s,0 p/s,0 p/s,5.32 kp/s,2.08 kp/s,68 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,174 p/s,0 p/s,0 p/s,25.4 kp/s,28.5 kp/s,3.09 kp/s,0 p/s,0 p/s,4.04 kp/s,22.0 kp/s,490 p/s,0 p/s
2026-08-20 19:44:00,0 p/s,0 p/s,0 p/s,0 p/s,61.9 p/s,0 p/s,0 p/s,10.6 kp/s,6.66 kp/s,4.08 kp/s,0 p/s,0 p/s,5.30 kp/s,2.06 kp/s,67.5 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,174 p/s,0 p/s,0 p/s,25.3 kp/s,28.4 kp/s,3.08 kp/s,0 p/s,0 p/s,4.02 kp/s,21.9 kp/s,488 p/s,0 p/s
2026-08-20 19:44:20,0 p/s,0 p/s,0 p/s,0 p/s,61.5 p/s,0 p/s,0 p/s,10.5 kp/s,6.59 kp/s,4.09 kp/s,0 p/s,0 p/s,5.28 kp/s,2.05 kp/s,66.8 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,173 p/s,0 p/s,0 p/s,25.1 kp/s,28.2 kp/s,3.06 kp/s,0 p/s,0 p/s,3.99 kp/s,21.8 kp/s,481 p/s,0 p/s
2026-08-20 19:44:40,0 p/s,0 p/s,0 p/s,0 p/s,62.5 p/s,0 p/s,0 p/s,10.6 kp/s,6.66 kp/s,4.06 kp/s,0 p/s,0 p/s,5.26 kp/s,2.06 kp/s,66.9 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,173 p/s,0 p/s,0 p/s,25.2 kp/s,28.3 kp/s,3.06 kp/s,0 p/s,0 p/s,4.01 kp/s,21.8 kp/s,485 p/s,0 p/s
2026-08-20 19:45:00,0 p/s,0 p/s,0 p/s,0 p/s,62 p/s,0 p/s,0 p/s,10.6 kp/s,6.68 kp/s,4.08 kp/s,0 p/s,0 p/s,5.32 kp/s,2.07 kp/s,68.1 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,170 p/s,0 p/s,0 p/s,25.0 kp/s,28.1 kp/s,3.05 kp/s,0 p/s,0 p/s,3.97 kp/s,21.6 kp/s,483 p/s,0 p/s
2026-08-20 19:45:20,0 p/s,0 p/s,0 p/s,0 p/s,62.1 p/s,0 p/s,0 p/s,10.7 kp/s,6.74 kp/s,4.10 kp/s,0 p/s,0 p/s,5.33 kp/s,2.08 kp/s,68.5 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,173 p/s,0 p/s,0 p/s,25.0 kp/s,28.1 kp/s,3.05 kp/s,0 p/s,0 p/s,3.98 kp/s,21.7 kp/s,482 p/s,0 p/s
2026-08-20 19:45:40,0 p/s,0 p/s,0 p/s,0 p/s,60.3 p/s,0 p/s,0 p/s,10.4 kp/s,6.47 kp/s,4.03 kp/s,0 p/s,0 p/s,5.18 kp/s,2.03 kp/s,65.5 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,172 p/s,0 p/s,0 p/s,24.7 kp/s,27.8 kp/s,3.01 kp/s,0 p/s,0 p/s,3.93 kp/s,21.4 kp/s,472 p/s,0 p/s
2026-08-20 19:46:00,0 p/s,0 p/s,0 p/s,0 p/s,60.9 p/s,0 p/s,0 p/s,10.4 kp/s,6.54 kp/s,4.01 kp/s,0 p/s,0 p/s,5.21 kp/s,2.03 kp/s,66.4 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,167 p/s,0 p/s,0 p/s,24.6 kp/s,27.6 kp/s,2.99 kp/s,0 p/s,0 p/s,3.91 kp/s,21.3 kp/s,475 p/s,0 p/s
2026-08-20 19:46:20,0 p/s,0 p/s,0 p/s,0 p/s,62 p/s,0 p/s,0 p/s,10.6 kp/s,6.69 kp/s,4.08 kp/s,0 p/s,0 p/s,5.31 kp/s,2.07 kp/s,68.1 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,172 p/s,0 p/s,0 p/s,24.9 kp/s,28.0 kp/s,3.04 kp/s,0 p/s,0 p/s,3.96 kp/s,21.6 kp/s,479 p/s,0 p/s
2026-08-20 19:46:40,0 p/s,0 p/s,0 p/s,0 p/s,62 p/s,0 p/s,0 p/s,10.7 kp/s,6.74 kp/s,4.09 kp/s,0 p/s,0 p/s,5.33 kp/s,2.08 kp/s,68.4 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,172 p/s,0 p/s,0 p/s,25.1 kp/s,28.2 kp/s,3.06 kp/s,0 p/s,0 p/s,4.00 kp/s,21.8 kp/s,486 p/s,0 p/s
2026-08-20 19:47:00,0 p/s,0 p/s,0 p/s,0 p/s,63.1 p/s,0 p/s,0 p/s,10.7 kp/s,6.70 kp/s,4.13 kp/s,0 p/s,0 p/s,5.34 kp/s,2.09 kp/s,67.7 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,195 p/s,0 p/s,0 p/s,25.5 kp/s,28.5 kp/s,3.10 kp/s,0 p/s,0 p/s,4.04 kp/s,22.0 kp/s,490 p/s,0 p/s
2026-08-20 19:47:20,0 p/s,0 p/s,0 p/s,0 p/s,62.9 p/s,0 p/s,0 p/s,10.7 kp/s,6.72 kp/s,4.14 kp/s,0 p/s,0 p/s,5.34 kp/s,2.08 kp/s,67.7 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,630 p/s,0 p/s,0 p/s,28.3 kp/s,29.9 kp/s,4.47 kp/s,0 p/s,0 p/s,4.93 kp/s,23.4 kp/s,780 p/s,0 p/s
2026-08-20 19:47:40,0 p/s,0 p/s,0 p/s,0 p/s,61.1 p/s,0 p/s,0 p/s,10.4 kp/s,6.52 kp/s,4.02 kp/s,0 p/s,0 p/s,5.20 kp/s,2.02 kp/s,66.3 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,857 p/s,0 p/s,0 p/s,29.0 kp/s,29.4 kp/s,5.20 kp/s,0 p/s,0 p/s,5.28 kp/s,23.6 kp/s,1.03 kp/s,0 p/s
2026-08-20 19:48:00,0 p/s,0 p/s,0 p/s,0 p/s,59.9 p/s,0 p/s,0 p/s,10.1 kp/s,6.34 kp/s,3.95 kp/s,0 p/s,0 p/s,5.05 kp/s,1.97 kp/s,62.5 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,1.00 kp/s,0 p/s,0 p/s,29.3 kp/s,29.0 kp/s,5.74 kp/s,0 p/s,0 p/s,5.65 kp/s,23.7 kp/s,1.16 kp/s,0 p/s
2026-08-20 19:48:20,0 p/s,0 p/s,0 p/s,0 p/s,59.1 p/s,0 p/s,0 p/s,10.1 kp/s,6.32 kp/s,3.93 kp/s,0 p/s,0 p/s,5.04 kp/s,1.97 kp/s,63.7 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,1.25 kp/s,0 p/s,0 p/s,31.3 kp/s,30.0 kp/s,6.60 kp/s,0 p/s,0 p/s,6.27 kp/s,25.1 kp/s,1.38 kp/s,0 p/s
2026-08-20 19:48:40,0 p/s,0 p/s,0 p/s,0 p/s,59.2 p/s,0 p/s,0 p/s,10.0 kp/s,6.28 kp/s,3.93 kp/s,0 p/s,0 p/s,5.01 kp/s,1.97 kp/s,63.1 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,1.28 kp/s,0 p/s,0 p/s,30.8 kp/s,29.2 kp/s,6.82 kp/s,0 p/s,0 p/s,6.48 kp/s,24.7 kp/s,1.40 kp/s,0 p/s
2026-08-20 19:49:00,0 p/s,0 p/s,0 p/s,0 p/s,58.9 p/s,0 p/s,0 p/s,10.1 kp/s,6.35 kp/s,3.92 kp/s,0 p/s,0 p/s,5.05 kp/s,1.97 kp/s,63.6 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,1.29 kp/s,0 p/s,0 p/s,31.6 kp/s,29.9 kp/s,7.11 kp/s,0 p/s,0 p/s,6.85 kp/s,25.3 kp/s,1.43 kp/s,0 p/s
2026-08-20 19:49:20,0 p/s,0 p/s,0 p/s,0 p/s,59.5 p/s,0 p/s,0 p/s,10.0 kp/s,6.28 kp/s,3.91 kp/s,0 p/s,0 p/s,5.02 kp/s,1.96 kp/s,62.9 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,1.29 kp/s,0 p/s,0 p/s,31.5 kp/s,29.8 kp/s,7.09 kp/s,0 p/s,0 p/s,6.82 kp/s,25.2 kp/s,1.43 kp/s,0 p/s
2026-08-20 19:49:40,0 p/s,0 p/s,0 p/s,0 p/s,60.1 p/s,0 p/s,0 p/s,10.1 kp/s,6.30 kp/s,3.93 kp/s,0 p/s,0 p/s,5.05 kp/s,1.98 kp/s,63.6 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,1.28 kp/s,0 p/s,0 p/s,31.2 kp/s,29.5 kp/s,7.01 kp/s,0 p/s,0 p/s,6.75 kp/s,24.9 kp/s,1.41 kp/s,0 p/s
2026-08-20 19:50:00,0 p/s,0 p/s,0 p/s,0 p/s,58.5 p/s,0 p/s,0 p/s,10.1 kp/s,6.34 kp/s,3.89 kp/s,0 p/s,0 p/s,5.04 kp/s,1.97 kp/s,64.1 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,1.27 kp/s,0 p/s,0 p/s,31.0 kp/s,29.4 kp/s,6.99 kp/s,0 p/s,0 p/s,6.73 kp/s,24.8 kp/s,1.41 kp/s,0 p/s
2026-08-20 19:50:20,0 p/s,0 p/s,0 p/s,0 p/s,59.1 p/s,0 p/s,0 p/s,10.1 kp/s,6.34 kp/s,3.92 kp/s,0 p/s,0 p/s,5.05 kp/s,1.97 kp/s,63.5 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,1.28 kp/s,0 p/s,0 p/s,31.2 kp/s,29.5 kp/s,7.01 kp/s,0 p/s,0 p/s,6.74 kp/s,25.0 kp/s,1.42 kp/s,0 p/s
2026-08-20 19:50:40,0 p/s,0 p/s,0 p/s,0 p/s,59.5 p/s,0 p/s,0 p/s,10.1 kp/s,6.31 kp/s,3.89 kp/s,0 p/s,0 p/s,5.03 kp/s,1.96 kp/s,63.2 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,1.29 kp/s,0 p/s,0 p/s,31.4 kp/s,29.8 kp/s,7.08 kp/s,0 p/s,0 p/s,6.81 kp/s,25.1 kp/s,1.42 kp/s,0 p/s
2026-08-20 19:51:00,0 p/s,0 p/s,0 p/s,0 p/s,59.3 p/s,0 p/s,0 p/s,10.1 kp/s,6.33 kp/s,3.93 kp/s,0 p/s,0 p/s,5.05 kp/s,1.97 kp/s,63.5 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,1.28 kp/s,0 p/s,0 p/s,31.1 kp/s,29.4 kp/s,6.99 kp/s,0 p/s,0 p/s,6.73 kp/s,24.9 kp/s,1.41 kp/s,0 p/s
2026-08-20 19:51:20,0 p/s,0 p/s,0 p/s,0 p/s,58.9 p/s,0 p/s,0 p/s,10.1 kp/s,6.37 kp/s,3.90 kp/s,0 p/s,0 p/s,5.03 kp/s,1.96 kp/s,64 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,1.29 kp/s,0 p/s,0 p/s,31.4 kp/s,29.8 kp/s,7.06 kp/s,0 p/s,0 p/s,6.80 kp/s,25.2 kp/s,1.42 kp/s,0 p/s
2026-08-20 19:51:40,0 p/s,0 p/s,0 p/s,0 p/s,58.7 p/s,0 p/s,0 p/s,10.1 kp/s,6.39 kp/s,3.88 kp/s,0 p/s,0 p/s,5.08 kp/s,1.98 kp/s,64.4 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,1.29 kp/s,0 p/s,0 p/s,31.5 kp/s,29.8 kp/s,7.09 kp/s,0 p/s,0 p/s,6.83 kp/s,25.2 kp/s,1.43 kp/s,0 p/s
2026-08-20 19:52:00,0 p/s,0 p/s,0 p/s,0 p/s,58.7 p/s,0 p/s,0 p/s,10.1 kp/s,6.35 kp/s,3.89 kp/s,0 p/s,0 p/s,5.02 kp/s,1.96 kp/s,64.3 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,1.29 kp/s,0 p/s,0 p/s,31.4 kp/s,29.7 kp/s,7.06 kp/s,0 p/s,0 p/s,6.80 kp/s,25.1 kp/s,1.43 kp/s,0 p/s
2026-08-20 19:52:20,0 p/s,0 p/s,0 p/s,0 p/s,58.8 p/s,0 p/s,0 p/s,9.99 kp/s,6.25 kp/s,3.88 kp/s,0 p/s,0 p/s,4.98 kp/s,1.95 kp/s,62.5 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,1.28 kp/s,0 p/s,0 p/s,31.1 kp/s,29.4 kp/s,6.99 kp/s,0 p/s,0 p/s,6.73 kp/s,24.9 kp/s,1.41 kp/s,0 p/s
2026-08-20 19:52:40,0 p/s,0 p/s,0 p/s,0 p/s,59.7 p/s,0 p/s,0 p/s,10.1 kp/s,6.30 kp/s,3.92 kp/s,0 p/s,0 p/s,5.02 kp/s,1.96 kp/s,62 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,1.28 kp/s,0 p/s,0 p/s,31.1 kp/s,29.4 kp/s,7.00 kp/s,0 p/s,0 p/s,6.73 kp/s,24.9 kp/s,1.41 kp/s,0 p/s
2026-08-20 19:53:00,0 p/s,0 p/s,0 p/s,0 p/s,58.8 p/s,0 p/s,0 p/s,9.95 kp/s,6.23 kp/s,3.85 kp/s,0 p/s,0 p/s,4.97 kp/s,1.94 kp/s,63.5 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,1.28 kp/s,0 p/s,0 p/s,31.2 kp/s,29.5 kp/s,7.00 kp/s,0 p/s,0 p/s,6.75 kp/s,24.9 kp/s,1.41 kp/s,0 p/s
2026-08-20 19:53:20,0 p/s,0 p/s,0 p/s,0 p/s,58.4 p/s,0 p/s,0 p/s,10.0 kp/s,6.26 kp/s,3.91 kp/s,0 p/s,0 p/s,5.01 kp/s,1.95 kp/s,62.4 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,1.27 kp/s,0 p/s,0 p/s,31.0 kp/s,29.3 kp/s,6.96 kp/s,0 p/s,0 p/s,6.71 kp/s,24.8 kp/s,1.41 kp/s,0 p/s
2026-08-20 19:53:40,0 p/s,0 p/s,0 p/s,0 p/s,58.1 p/s,0 p/s,0 p/s,9.96 kp/s,6.24 kp/s,3.85 kp/s,0 p/s,0 p/s,4.97 kp/s,1.94 kp/s,62.9 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,1.30 kp/s,0 p/s,0 p/s,31.6 kp/s,29.9 kp/s,7.11 kp/s,0 p/s,0 p/s,6.84 kp/s,25.3 kp/s,1.43 kp/s,0 p/s
2026-08-20 19:54:00,0 p/s,0 p/s,0 p/s,0 p/s,59.5 p/s,0 p/s,0 p/s,10.00 kp/s,6.25 kp/s,3.91 kp/s,0 p/s,0 p/s,5.00 kp/s,1.96 kp/s,62 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,1.29 kp/s,0 p/s,0 p/s,31.5 kp/s,29.8 kp/s,7.08 kp/s,0 p/s,0 p/s,6.82 kp/s,25.2 kp/s,1.43 kp/s,0 p/s
2026-08-20 19:54:20,0 p/s,0 p/s,0 p/s,0 p/s,58.7 p/s,0 p/s,0 p/s,10.1 kp/s,6.31 kp/s,3.97 kp/s,0 p/s,0 p/s,5.05 kp/s,1.98 kp/s,63.2 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,1.28 kp/s,0 p/s,0 p/s,31.3 kp/s,29.6 kp/s,7.03 kp/s,0 p/s,0 p/s,6.76 kp/s,25.0 kp/s,1.42 kp/s,0 p/s
2026-08-20 19:54:40,0 p/s,0 p/s,0 p/s,0 p/s,59.9 p/s,0 p/s,0 p/s,10.1 kp/s,6.32 kp/s,3.94 kp/s,0 p/s,0 p/s,5.05 kp/s,1.97 kp/s,63.5 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,1.29 kp/s,0 p/s,0 p/s,31.6 kp/s,29.9 kp/s,7.11 kp/s,0 p/s,0 p/s,6.84 kp/s,25.3 kp/s,1.43 kp/s,0 p/s
2026-08-20 19:55:00,0 p/s,0 p/s,0 p/s,0 p/s,59.3 p/s,0 p/s,0 p/s,10.1 kp/s,6.36 kp/s,3.92 kp/s,0 p/s,0 p/s,5.06 kp/s,1.97 kp/s,62.9 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,1.28 kp/s,0 p/s,0 p/s,31.3 kp/s,29.6 kp/s,7.03 kp/s,0 p/s,0 p/s,6.77 kp/s,25.0 kp/s,1.42 kp/s,0 p/s
2026-08-20 19:55:20,0 p/s,0 p/s,0 p/s,0 p/s,59.5 p/s,0 p/s,0 p/s,10.1 kp/s,6.37 kp/s,3.90 kp/s,0 p/s,0 p/s,5.06 kp/s,1.97 kp/s,64 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,1.29 kp/s,0 p/s,0 p/s,31.6 kp/s,29.9 kp/s,7.10 kp/s,0 p/s,0 p/s,6.83 kp/s,25.3 kp/s,1.43 kp/s,0 p/s
2026-08-20 19:55:40,0 p/s,0 p/s,0 p/s,0 p/s,59.1 p/s,0 p/s,0 p/s,10.0 kp/s,6.28 kp/s,3.91 kp/s,0 p/s,0 p/s,5.01 kp/s,1.96 kp/s,63.2 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,1.28 kp/s,0 p/s,0 p/s,31.2 kp/s,29.5 kp/s,6.99 kp/s,0 p/s,0 p/s,6.75 kp/s,24.9 kp/s,1.41 kp/s,0 p/s
2026-08-20 19:56:00,0 p/s,0 p/s,0 p/s,0 p/s,59.5 p/s,0 p/s,0 p/s,10.1 kp/s,6.28 kp/s,3.91 kp/s,0 p/s,0 p/s,5.03 kp/s,1.96 kp/s,62.4 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,1.30 kp/s,0 p/s,0 p/s,31.6 kp/s,29.9 kp/s,7.10 kp/s,0 p/s,0 p/s,6.84 kp/s,25.3 kp/s,1.43 kp/s,0 p/s
2026-08-20 19:56:20,0 p/s,0 p/s,0 p/s,0 p/s,59.3 p/s,0 p/s,0 p/s,10.1 kp/s,6.32 kp/s,3.94 kp/s,0 p/s,0 p/s,5.05 kp/s,1.97 kp/s,63.3 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,1.28 kp/s,0 p/s,0 p/s,31.2 kp/s,29.6 kp/s,7.02 kp/s,0 p/s,0 p/s,6.76 kp/s,25.0 kp/s,1.42 kp/s,0 p/s
2026-08-20 19:56:40,0 p/s,0 p/s,0 p/s,0 p/s,58.8 p/s,0 p/s,0 p/s,10.0 kp/s,6.31 kp/s,3.88 kp/s,0 p/s,0 p/s,5.00 kp/s,1.96 kp/s,64.3 p/s,0 p/s,0 p/s,0 p/s,0 p/s,0 p/s,1.29 kp/s,0 p/s,0 p/s,31.3 kp/s,29.6 kp/s,7.02 kp/s,0 p/s,0 p/s,6.77 kp/s,25.0 kp/s,1.42 kp/s,0 p/s
